chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,rolloff_mean,rolloff_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_centroid_mean,spectral_centroid_var,zero_crossing_rate_mean,zero_crossing_rate_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
0.37643433,0.0934976,0.1406419,0.0011898606,4287.3435621995195,10134128.448116746,2567.4205776409576,698335.1130258342,2090.835984826354,2230219.056171017,0.05586688701923077,0.0023522185714992547,123.046875,-208.08078,9223.154,88.39356,3000.6677,50.505974,400.75504,43.6844,849.60547,34.900723,381.0074,7.513066,120.02798,1.8621076,158.79517,6.9596033,74.50014,-1.1092309,104.75786,-2.6694083,162.82698,-4.6432934,114.81616,6.4459577,96.39747,-0.19822729,37.15732,-1.7610166,50.490322,0.29472065,31.804308,-3.1606,31.36274,-1.9732206,30.01993,-0.9901799,37.858143,2.4696712,33.66408,-5.3763447,41.58841,rock
0.32960016,0.06952906,0.121441096,0.0006715927,2591.852276141827,7480824.554927427,2060.4661092154815,847377.6266057617,1326.6623835973548,1015157.5218103251,0.04170297475961538,0.0006193369944420087,63.02400914634146,-240.7134,5954.1914,146.75009,2243.401,49.77249,526.20483,17.142754,367.63443,15.978213,163.60161,5.751891,91.70877,5.167415,121.899445,3.4882658,51.33958,4.1492486,85.71527,-10.884401,139.18796,-13.662033,100.519936,1.4194276,48.762665,8.495165,78.69824,6.1949987,65.311516,3.8786883,59.1974,-1.6230615,48.136673,-3.4735548,91.7325,-8.4545555,153.0317,-5.5101767,97.5316,2.273633,174.69643,rock
0.35904017,0.08111564,0.14204077,0.0017608145,2654.1329251802886,7966867.774387823,2235.595756975992,561122.4287964749,1406.6512798473116,1146008.875242856,0.04085411658653846,0.0014723535261210608,135.99917763157896,-216.45721,8194.395,132.82549,1516.9839,58.137268,935.30273,17.597668,338.39645,18.166245,142.67062,12.28139,146.32863,11.722313,50.213123,2.0868065,47.18307,-2.644525,38.094143,3.3642535,52.936825,-0.798122,70.29618,-0.3686052,27.98553,-2.4284587,41.40213,-5.2402167,51.082256,3.5119517,127.87717,-0.16030364,41.21259,0.460068,63.321655,2.3983004,67.43149,2.5009263,24.831415,-7.3704667,35.706917,rock
0.24802749,0.068092056,0.18094113,0.0058685704,3343.692345252404,5185951.755615416,2241.539638794427,448633.3718234605,1679.9028465879373,1094546.3543160146,0.06560246394230769,0.0016706938433223928,89.10290948275862,-169.85469,5647.1846,118.67534,1804.7,30.02775,314.16693,15.296373,216.68384,10.773575,286.45776,7.1605396,82.68176,13.136936,149.02837,2.0153663,144.87317,-13.379512,210.6148,1.2690287,66.60711,3.5969694,136.94081,-0.97814673,75.76238,4.782589,330.8126,0.7520197,147.07422,-5.0787916,83.988335,2.4633043,66.00753,-3.5916166,48.120544,-7.6841497,72.35928,1.9537506,149.59232,0.22313279,187.34772,rock
0.3200741,0.08340496,0.15159284,0.0049408455,4076.318171574519,7542552.17047376,2287.1297206575136,687438.7152426731,1927.3838971972211,1726063.3570533267,0.06977914663461539,0.004061410779783712,92.28515625,-178.6066,9704.226,110.830215,3253.4766,29.45386,357.47382,26.703695,279.70065,14.189002,176.76637,5.2051616,191.79579,4.1659923,112.54961,7.208863,129.73196,-2.2055361,176.01471,4.5813913,205.55295,5.74441,341.4827,5.70664,110.34279,-0.62210363,150.01181,-10.174285,117.4968,-0.996136,65.10065,5.5557146,62.76168,-2.1410105,87.87012,-2.8409781,134.64938,6.9096146,68.38024,2.9330125,306.88806,rock
0.3065329,0.09007001,0.17156215,0.0025604714,4548.143780048077,6994299.10261758,2666.6002183058336,270694.01549875544,2249.8549763681744,1661045.7257211548,0.08703049879807692,0.006859382496783014,64.599609375,-139.33006,2890.2058,91.95341,2191.8765,39.94598,488.68094,25.08949,751.50555,12.618063,358.5564,0.313362,192.36594,11.297812,122.27873,6.696225,90.07719,-14.186743,117.53467,-2.885594,53.568336,1.3840705,62.372025,-2.3084295,73.07955,1.4597121,63.363132,-3.0808032,99.400604,0.59418833,72.12258,2.051011,45.50937,-5.487349,43.995296,-0.664746,17.00634,-1.4707538,32.848972,-5.898754,49.891975,rock
0.36107543,0.062962145,0.15364099,0.0022695381,3608.219463641827,8772652.69814444,2296.8967914089753,857765.1499148092,1674.176062077281,1295666.0625739733,0.047693810096153845,0.001408067906396629,80.74951171875,-195.54959,8155.1934,124.44263,2394.5518,40.863567,510.3899,20.509151,276.42917,13.840178,196.60863,9.578194,144.81517,3.0445943,226.35123,1.4037344,66.66665,1.2536429,133.57874,4.0703793,45.255512,1.7578051,87.38511,4.7977295,107.87986,-0.17281042,77.83595,-6.5407653,127.36857,0.6018567,52.145275,1.2580394,87.15335,2.8131924,147.97314,3.408052,102.55613,1.6933501,78.909,0.5807333,130.83281,rock
0.317544,0.08160696,0.15228474,0.0028129262,3847.569298377404,8561401.717552807,2555.4820969994644,541515.5940507449,1799.5887403069637,1307092.8597620532,0.05472130408653846,0.0030843081417873766,73.828125,-192.014,3949.2712,114.42835,1608.8495,48.550404,375.71954,12.18088,127.63599,16.957117,229.94624,5.2136474,361.01898,10.438281,92.20661,6.4967184,79.693565,-7.8283496,78.646324,0.3587353,151.7046,2.844728,155.59456,-0.3885707,149.82878,4.4402976,180.21812,-4.1549406,67.87061,-7.287528,158.08015,-3.0043218,39.67527,-4.674553,147.49934,-3.996196,49.744728,-1.8850025,40.974117,-7.0349545,40.864754,rock
0.35023275,0.0645032,0.12930001,0.0018203595,3430.901817908654,8701686.947112393,2138.839008044567,817026.5856976979,1650.0667795431357,1710210.0167603868,0.057628455528846156,0.0034589014250851246,63.02400914634146,-217.02858,2606.7983,116.83147,3099.5889,36.33159,742.7698,42.526737,331.35678,21.54303,143.64188,15.761709,67.40205,4.5394835,62.709812,-1.1601161,105.8101,-2.5679402,97.905525,9.373824,67.06354,13.841987,156.32957,10.357075,60.969368,-3.6903577,128.19786,-8.028137,52.11614,-6.5383205,269.19592,1.3028724,121.38505,11.077627,42.69549,-4.023726,67.74389,-5.073764,45.26977,4.582435,50.32186,rock
0.28941202,0.09585697,0.13271783,0.0028669883,6749.002779447115,2433064.566937424,3029.9577242654204,157529.4162964945,3109.29271659916,1055310.5366493985,0.13072791466346154,0.008368249263989148,123.046875,-120.05222,3290.4973,57.65201,1066.4017,28.187622,616.1684,18.04917,274.40427,6.418754,283.73135,6.9451604,133.9688,0.43362403,208.16058,4.5099854,55.532978,2.3419893,63.406334,-0.14721538,51.2605,-3.740462,88.46749,-5.4384494,36.786617,-3.6507368,39.80413,-8.332065,25.54867,-2.9672203,61.83949,-9.359654,57.061665,-11.956271,110.651566,-1.1792004,110.79464,-1.5237685,85.23881,-1.3478649,139.31969,rock
0.377956,0.09036199,0.09442815,0.0018057693,7310.4396409254805,3665435.5913171046,3292.270227278009,219635.0062563506,3203.862378008881,1208726.6397671592,0.12529296875,0.006050713612483098,95.703125,-159.50697,3501.2385,59.621155,757.1157,48.729435,558.13824,23.019257,193.57518,16.21756,160.0614,13.495132,60.22092,2.0736232,109.547775,1.9247341,62.115055,0.2057064,60.39894,0.3058555,49.054146,-2.3427963,42.363174,-4.8124323,26.220833,-6.172897,37.89436,-4.551288,59.149586,-1.4323114,71.8684,-8.255623,27.57218,-9.720645,86.09746,-2.801983,123.08456,-1.6206442,119.39525,-0.9608934,69.91138,rock
0.3191975,0.08872966,0.11369486,0.002538103,6873.149977463942,3119316.029138431,3196.3423771192306,191351.19903981942,2844.125740111337,1009154.3605385808,0.10308743990384615,0.005171537455722425,123.046875,-159.95273,4569.517,65.59741,692.2202,48.116608,556.3424,25.04956,491.5994,12.147371,386.5081,4.2451496,162.0286,6.442705,109.94359,8.461418,52.326885,0.59257686,36.749073,-6.426645,98.160385,-3.2008884,75.72984,-5.768091,32.4007,-7.5581,43.958645,-6.0291224,47.82635,-1.8649244,41.14098,-7.6574464,48.366825,-12.370831,43.61694,-6.0083375,36.55312,-4.9873457,69.82451,-4.500559,74.565384,rock
0.3264087,0.07792453,0.09712662,0.002393861,6883.750939002404,4364694.500116237,3233.9066975355113,263042.39433850796,2855.3606666671703,1176312.0782180382,0.09842623197115384,0.0031609566959403673,123.046875,-175.76701,4247.095,70.7826,791.1453,52.874435,807.2905,17.278425,430.21878,11.356509,308.60895,8.691827,108.20406,7.702343,83.59745,5.2479305,54.798332,-4.44853,47.042854,-2.8862445,68.51306,1.6270103,50.41993,-5.4999433,42.932903,-1.6582904,40.48089,-5.0859733,70.65036,-3.4116783,26.567234,-7.465056,40.170597,-12.998289,67.84208,-4.8920765,84.72247,-0.33479497,114.81589,-2.0079553,135.80275,rock
0.33279088,0.08523127,0.110402755,0.001773615,6617.484600360577,2750354.0686656735,3084.259755243273,175203.34819859645,2813.8642348017165,937695.0955889445,0.11066331129807692,0.0050368419201416385,123.046875,-140.38585,2540.1145,71.66208,892.18115,42.31214,893.8091,18.38428,409.28503,7.7134595,195.91702,8.17556,148.70242,4.3566504,94.60389,2.0068457,70.41743,-3.9746976,80.82857,-0.35515377,42.584908,0.26810777,40.026352,-3.2794883,28.208874,-2.9457905,32.8181,-9.649501,56.428307,-3.2814355,36.12367,-5.470736,47.34092,-10.963545,58.671432,-2.14845,103.20679,-2.1393814,148.04993,-6.9807024,93.8294,rock
0.30359536,0.09947512,0.11458813,0.0027949833,7072.083646334135,2950823.782371663,3208.703631624924,226310.90531042826,3014.709337279354,698142.6739431244,0.10836087740384616,0.0022574667394513917,95.703125,-148.64279,5131.9404,60.797024,618.33826,37.064842,905.7078,20.299135,316.7903,13.260504,140.01103,7.3518085,131.6624,5.3062897,122.29072,1.8538984,50.339718,-3.145375,82.82501,2.868091,70.11226,-0.508186,37.373886,-3.25044,35.58591,-4.5317526,36.730072,-9.97004,51.258038,-4.5432515,31.977144,-8.681972,69.659706,-11.037034,76.99895,-1.0232738,128.92241,2.9696233,115.17198,-1.4514896,163.35368,rock
0.30406156,0.08990067,0.1096825,0.0028185938,6580.4640549879805,4499398.716973307,3123.5288724166035,280130.8240535103,2778.4737240261934,974269.9526031412,0.08810096153846154,0.002795387922659428,95.703125,-162.10097,4398.4844,70.32954,826.1818,42.60776,651.9113,19.445948,217.79347,15.691055,137.48177,9.754134,111.16419,3.6027353,64.98351,6.4156632,36.99722,0.1564682,41.875637,0.8205485,49.92817,-1.5102789,61.432896,-3.428412,36.13781,-4.019046,80.59073,-11.459306,58.54143,-7.442485,42.35958,-4.964025,55.562565,-12.305534,107.677956,-2.1179693,135.8874,3.8414752,137.67282,-0.699196,67.123566,rock
0.3272597,0.089667775,0.09441114,0.0021310174,7148.774977463942,3164728.377740799,3257.752201844646,202434.65282609806,2984.837268840336,1025504.0611869725,0.10536733774038462,0.00296636249892105,123.046875,-172.3467,4560.972,62.757595,707.7623,48.51443,802.6787,20.02372,337.44507,11.234817,258.65878,9.563795,166.44354,8.831094,75.41958,5.319831,47.036396,-3.5662324,40.971775,-4.0681677,53.375446,-2.2026424,30.927025,-4.7176986,32.679302,-3.6984115,35.273563,-5.927713,36.496265,-4.2099414,24.109333,-4.897378,48.884888,-9.426874,43.497025,-5.0776753,22.899557,-6.568311,64.8255,-10.031896,62.16611,rock
0.31472063,0.079294525,0.10568407,0.0026836544,6819.4826096754805,3650283.9936338584,3193.17025034798,208968.45275993127,2796.1208026432623,1126614.7108063847,0.09766376201923077,0.0034725628802056855,123.046875,-166.22041,3058.4143,70.55013,767.42523,50.209106,706.0824,20.564827,275.7031,13.572116,184.39009,8.041459,105.32986,4.842015,122.23804,5.1104126,35.111774,-2.168332,36.55464,-2.6542196,41.38396,-1.1025944,46.523,-5.6264486,56.74349,-0.00598438,26.83535,-0.18096824,24.812527,-1.3098503,19.751383,-6.5380635,35.797417,-13.326065,46.329178,-7.902589,45.822987,-6.049477,50.97664,-8.753981,111.44661,rock
0.33272305,0.06267465,0.09613261,0.0017361256,7629.545147235577,1248812.1911024905,3386.9001848599873,79453.80517070983,3029.7994852043394,712117.4260946992,0.10658052884615385,0.003929567393466566,123.046875,-151.97353,3286.55,71.60436,683.35297,52.542786,334.34988,13.128327,149.85231,9.25061,151.33862,3.5207837,148.3567,0.25540912,142.03252,1.0142983,44.60772,-9.33267,56.584393,-8.7387,69.75359,-3.0529847,98.866974,-4.405296,29.065174,-2.8725765,47.199715,-6.616203,30.288385,0.7860392,27.18907,-1.2024856,28.411522,-4.481798,24.36553,-0.46957338,24.665203,4.425782,47.36755,5.3290267,41.829372,rock
0.361365,0.07088586,0.15216404,0.0019721775,3155.359637920673,2231187.2312856494,1889.4609083493488,200150.91618003088,1462.7506845119678,498877.155987927,0.052903395432692304,0.0013088729254592806,95.703125,-151.43434,2435.5347,127.988686,990.81805,-5.5999165,518.4511,52.9052,119.808945,7.9753428,183.98257,27.866478,233.07887,-5.4265633,116.353386,19.463087,42.1968,-10.823344,74.62687,14.634839,77.98047,-5.686817,59.417812,10.239188,97.47643,-5.9985943,63.182865,6.1738887,57.16895,-1.9958496,38.33583,0.47845012,38.67684,-7.1288533,42.52073,-2.3742137,31.37661,-7.6776752,24.09675,-1.202801,64.56602,rock
0.32449284,0.08486635,0.15722762,0.0026035034,4033.086125300481,2055912.1862346958,2075.959685342818,94250.25756890232,1876.86319528498,440581.4907338649,0.09035456730769231,0.0027968951795228135,95.703125,-111.541916,1848.5497,116.88382,943.56274,-7.0711884,259.81827,44.216408,306.9062,-9.233492,132.904,28.299522,180.38188,-18.291418,111.59988,23.46243,94.328156,-13.264521,72.757706,8.712577,26.999287,-2.9177654,50.748154,7.428678,75.86525,-12.566769,134.69514,5.49049,54.95598,-4.301267,38.980274,1.8106148,37.72452,-11.709729,36.870464,2.2312922,57.63871,-7.603834,69.14487,6.518501,77.972565,rock
0.40175235,0.079773076,0.13561222,0.0018295893,4381.758375901442,3274782.549660622,2120.678834147387,166906.25802134268,2159.2219107964975,1440350.874312758,0.1098895733173077,0.010739789785012688,95.703125,-122.39867,2040.5055,109.288025,1809.842,-4.5259795,481.35327,47.6634,132.26854,-8.420689,239.27411,37.47454,271.5974,-17.00374,159.43279,16.581804,50.78728,-10.453284,50.11832,12.022155,87.39113,-12.114457,48.911476,12.587728,49.269005,-9.4955435,47.97575,14.291175,81.000824,-7.60084,32.037033,-1.0705185,31.083801,-5.524774,24.476004,-0.5460163,45.969364,-11.162295,24.614792,-3.1987267,43.9294,rock
0.39236867,0.08320472,0.16274117,0.0019558102,3713.483698918269,1523198.2582848452,2000.064408316352,97931.54290915401,1651.2607908872171,319809.79055354255,0.0662372295673077,0.0010694860001287517,95.703125,-121.80027,1660.293,124.29007,676.989,-8.77713,243.78688,48.412376,203.87392,-9.979785,163.10692,30.751852,142.77235,-14.320862,64.69117,23.873917,102.1853,-10.364008,34.18351,6.7292986,65.30685,-4.1829996,70.8611,10.407879,55.863506,-9.165657,59.690098,6.10523,112.23822,-4.33054,45.785717,-3.2584968,75.25359,-9.242597,29.84139,0.040788386,46.879837,-8.859995,51.764904,-0.17974588,23.687822,rock
0.32119456,0.082303084,0.17429106,0.0036523126,4218.768592247596,1469149.9942339736,2034.7951743116926,68379.81071253466,1943.6445526888854,554626.9627195839,0.09119215745192308,0.004296848604664999,95.703125,-100.55542,2333.4062,115.15008,814.22485,-17.988228,343.39362,37.37049,63.706684,-19.87682,225.35194,40.97766,96.343994,-10.633346,164.4645,22.68658,79.40297,-12.150629,57.29673,13.0040245,68.14225,-4.3616757,77.75862,1.8799169,86.54853,-10.997494,42.917164,9.731474,83.34191,-6.347319,67.969986,1.698906,39.092037,-12.490141,93.091194,-1.3172143,37.68164,-8.989434,36.40206,6.696221,99.63117,rock
0.3440797,0.085018046,0.14074345,0.0021037946,3203.9749849759614,1208660.5395517405,1881.329866903228,89845.91903390008,1444.8767389541129,207281.2176632628,0.05022911658653846,0.000874876566892545,95.703125,-142.32443,1939.3312,134.86743,416.57138,-8.877923,268.5744,43.557632,133.98657,-8.297421,171.92143,28.744898,98.272255,-10.426687,113.92847,20.302479,55.31145,-12.201755,88.46097,4.6978765,124.37201,-6.0487275,50.355568,9.536592,49.631176,-6.7280855,67.804344,5.930078,43.98515,-3.9132226,35.04529,-2.5741737,42.137074,-5.2338715,28.29634,-0.89350843,29.359097,-10.678524,17.470428,-4.9875927,66.70863,rock
0.3154755,0.06533131,0.15127993,0.0018958241,3166.871619591346,855585.1008594389,1850.038708937454,63303.22026185181,1426.9725334571524,123902.51549560163,0.05202073317307692,0.00039971481413530877,95.703125,-137.43698,1733.0475,130.97215,272.01282,-12.118212,145.65851,56.502056,121.885925,-1.7519772,134.45825,29.124714,92.04115,-12.882788,55.437748,20.241741,110.88257,-12.463168,75.609375,-1.4154868,71.382355,-2.8758461,95.34099,13.323924,40.58014,-4.6072006,28.491022,2.636168,39.420662,0.9936236,46.284798,-5.081735,43.733753,-12.137703,20.150698,0.7542056,32.000267,-10.783538,41.992912,-5.529606,33.70978,rock
0.36617044,0.052546497,0.1264607,0.002120764,3515.7923302283652,1579771.8297711844,1979.6455868918579,99301.17825264488,1599.2227012167257,324483.59508015733,0.05980694110576923,0.0009477697321649133,95.703125,-140.85027,2262.9548,125.81531,564.66406,-8.51659,195.37099,49.155434,149.22177,-4.361314,123.22425,31.018438,57.759,-9.966598,61.064808,18.838285,40.27429,-11.167461,62.27304,13.588679,64.69221,-5.8198385,55.967278,8.066198,49.56505,-11.756265,56.54467,4.1624117,30.248478,-1.7268192,29.91509,2.2922955,27.240622,-8.317185,29.451141,-4.536955,37.99155,-4.6216493,28.67987,-1.3175782,29.788198,rock
0.30240536,0.086817324,0.17282026,0.0026943735,3123.39111328125,1796660.706032698,1850.864358805228,109307.49279658284,1528.4501331160334,499103.7241738012,0.06714242788461539,0.0025415686319565627,95.703125,-126.839455,2487.538,133.4024,678.5478,-12.466552,420.5977,39.647736,172.3147,-7.4474673,285.05966,32.015457,169.49637,-9.188246,99.907745,21.001047,64.29315,-15.394994,66.85448,12.488379,71.516014,-6.2066236,40.32289,6.2452087,92.400475,-7.9499664,40.170517,2.263705,47.4395,-10.716579,35.908466,-0.24215809,32.528725,-10.920488,46.781845,-1.8648266,63.763687,-7.671477,33.12805,4.112986,51.300903,rock
0.31245705,0.07699411,0.14723064,0.0025441942,3307.9969200721152,739036.407196169,1877.1358189526738,60924.65147924314,1518.997414850112,129078.1598661115,0.06423903245192308,0.00042404763091950727,95.703125,-125.389946,1652.0573,133.57576,330.0953,-15.45549,185.96959,48.544846,153.63623,-6.9719815,206.87566,22.266277,71.1383,-8.444974,118.38731,21.422306,52.068382,-8.087837,36.17894,13.653814,68.55467,-11.917918,38.82511,2.8882408,53.366287,-11.6388,100.73794,3.039277,43.668133,-4.504772,31.937935,3.2723289,31.447987,-1.4595056,91.97594,4.9083066,33.41726,-0.7819093,55.299118,-0.5445932,90.23194,rock
0.38212585,0.069586135,0.104708485,0.0014655666,3191.7176231971152,1461594.2721372526,1746.3260972283197,160692.44183904224,1488.1329217108407,274436.5329076801,0.06659029447115385,0.0007716482066543848,107.666015625,-163.07407,2796.2256,137.09616,671.9025,-26.70922,324.93826,47.754204,120.000046,-9.455869,105.94681,26.029984,76.9904,-3.0826583,90.76054,17.437712,77.79484,-7.510478,85.024475,10.756389,52.0874,-6.9819326,59.513252,6.89606,52.809105,-6.9345384,38.163902,-2.157204,46.831512,-5.937271,32.755646,3.4191532,48.047993,-0.11963542,35.2058,0.9791918,26.47873,-10.384505,33.658142,-7.7179337,128.42433,rock
0.36679885,0.063781865,0.091714,0.0014246954,3419.555476262019,1088288.999076038,1833.3633496110983,103844.87465718696,1520.5229168578655,223074.9175712801,0.06219200721153846,0.0007501937369623128,107.666015625,-177.33862,3387.0696,129.72415,461.7693,-18.36167,180.04016,54.679035,115.659424,-10.683172,141.08789,24.166365,77.57949,-4.866744,101.72779,18.053009,76.77726,-5.614197,90.38235,3.692395,60.945942,-15.052455,44.175354,5.7104335,45.503613,-4.398169,37.72612,-3.9109545,43.699707,-6.612048,33.869522,-1.4586254,27.626745,-5.232071,31.680738,-1.2867827,33.081696,-9.84543,32.370697,-11.9147835,68.09771,rock
0.29488173,0.0825733,0.13163519,0.0015959155,3354.2933067908652,1057205.7806722156,1832.9410721833544,74856.9592156812,1638.6513668722052,175224.26814238873,0.0742450420673077,0.00041689253417697883,107.666015625,-134.42918,2179.5144,128.16719,512.6344,-27.825905,200.79997,35.57563,229.17535,-18.347504,154.01628,29.61345,102.673935,-9.287758,71.105774,19.859814,59.18528,-8.716477,80.356224,10.484859,84.51364,-2.7243767,61.317516,4.7181334,52.690914,-8.43304,58.889534,0.64586663,44.390133,-11.112759,65.334274,4.2642174,68.47254,-9.192048,86.10392,-3.760065,46.4785,-12.112368,86.05054,-4.276752,102.682274,rock
0.34037244,0.07175948,0.117880076,0.0016352908,3359.842247596154,1117979.1712371556,1861.0799445609698,96587.93846461865,1562.2959482264114,195641.78584270543,0.06343149038461539,0.0005248489605604545,112.34714673913044,-151.69775,2551.546,126.46722,368.74036,-21.979147,197.08104,47.692535,120.36768,-4.136961,121.31723,30.600458,78.73226,-5.293343,67.69273,15.43282,60.64343,-16.309645,77.667625,10.386426,72.8387,-6.5683517,34.32956,9.448387,42.833218,-2.5843465,45.184162,0.71260077,30.41367,-5.5138035,48.407608,7.835468,52.09758,-6.321997,60.99869,-3.6347156,44.710255,-10.825914,53.885666,-8.6384945,77.688644,rock
0.3429176,0.059021324,0.11965102,0.0007778617,3071.048865685096,925698.7802964343,1709.492820567846,100329.23958851545,1418.6872285766608,167192.2191743901,0.057061298076923075,0.0002972153657992211,112.34714673913044,-148.65799,2086.3948,141.2286,473.76443,-28.330343,178.71045,50.077568,131.54924,-11.806838,62.010372,24.759943,66.0107,-4.660145,64.709435,17.073797,28.686676,-6.6047873,118.67348,8.78767,33.080753,-11.806015,36.652115,4.795923,33.588596,-8.308443,24.785536,-3.2097626,28.744501,-6.1289105,37.38086,0.8852326,44.78653,-5.2581215,43.196995,1.4188178,65.19542,-2.365838,63.330574,2.625557,42.159546,rock
0.28957433,0.06930203,0.13879177,0.001638131,3196.272723858173,1148547.438625083,1745.891311393791,103915.16497744135,1537.9915321857923,193161.31004954476,0.06780348557692308,0.0003487174468632986,112.34714673913044,-130.80896,2755.1062,136.50719,509.21347,-28.778358,189.9548,41.135494,164.71912,-16.713867,94.325325,23.389776,95.96418,-10.333896,100.06193,15.673594,50.732857,-7.4674063,95.77133,6.846857,46.478878,-7.7459583,42.745014,7.243162,38.7695,-8.050096,24.312943,-2.9849956,63.387177,-9.040888,58.320675,1.0747894,64.80525,-7.972352,38.273182,-1.0862223,49.82807,-7.1989813,84.037994,-3.5439806,86.955124,rock
0.39966163,0.062425118,0.11886371,0.0017672502,4071.0176908052886,2922151.529299613,1991.0137994015688,187539.7717564817,2052.214257500414,1118986.7219362562,0.10294846754807692,0.008931327980650954,107.666015625,-123.99989,2690.673,116.942055,1521.5231,-23.18963,226.88252,46.925545,136.07936,-11.963635,116.657776,26.318584,72.36644,-14.896907,126.143135,20.890018,72.464584,-13.473009,90.65527,12.61965,45.074062,-11.917957,67.40567,7.5333867,54.400433,-4.8088064,63.023304,-1.2368121,62.737705,-9.666088,62.657284,6.809705,57.849583,-7.21627,57.759975,1.6728524,27.41896,-4.2106013,40.34179,-0.13948458,42.516106,rock
0.305237,0.082503684,0.13737124,0.0020732745,3510.326209435096,1229163.381983719,1857.7127044247347,95897.54894800972,1657.6917262631061,244878.98736868516,0.07852689302884615,0.0009693713018880086,107.666015625,-126.50141,2509.874,128.38643,623.5964,-25.970955,124.98155,38.1903,115.693855,-14.064324,127.02865,25.318228,80.735405,-14.293852,122.104744,18.769617,69.89082,-9.293832,35.085644,11.659286,45.84043,-7.7732177,57.559486,8.510802,37.741817,-9.812967,46.84526,3.1650321,61.634666,-10.2454605,93.96173,4.354224,44.24212,-10.524389,91.21959,-2.814571,72.204185,-4.9208593,110.61499,-1.410936,90.12604,rock
0.3656986,0.07392939,0.1230185,0.0017037087,3275.7799353966348,1179535.314782872,1787.6844702624733,97329.84982116119,1621.3136593141287,231467.0878146673,0.0762469951923077,0.0008667265875099678,107.666015625,-131.92676,2652.7175,133.66685,543.6863,-31.79016,173.32973,39.800137,229.90012,-12.628937,106.88456,27.26397,81.317986,-7.777771,110.36459,18.195185,58.87829,-10.638037,55.745846,9.41539,63.489384,-8.133625,80.90168,5.336216,48.75333,-8.31773,49.97313,-1.6891019,47.981976,-8.55808,72.88009,4.322871,46.373978,-6.1360493,62.513607,0.9138461,44.39661,-5.3004384,68.73385,0.5468445,72.26067,rock
0.3991734,0.07680956,0.10565051,0.0017100426,3371.9339693509614,2231771.4597608913,1830.9976828198173,195556.60310629942,1615.7758758729858,424497.2668761196,0.07576998197115385,0.0018384657103634443,107.666015625,-152.99101,2677.8428,135.87094,831.3602,-23.522766,252.03004,37.335007,152.08353,-16.779934,103.767876,20.963995,97.804756,-9.668335,112.29001,19.637774,66.23154,-5.013314,80.82034,15.34775,48.572216,-8.687108,39.910034,1.108767,58.362087,-12.217326,39.14307,-4.576673,42.228134,-6.6218348,36.662746,1.3481772,43.357784,-8.627786,85.34822,-3.1055763,23.931381,-12.668893,51.215263,-4.7152505,50.60933,rock
0.3658959,0.076199844,0.18691072,0.0021501544,5114.798302283654,854482.9719319147,2250.4045147232823,48289.01900538953,2414.5008502936507,540135.6480880912,0.10983323317307692,0.0033728590519470575,123.046875,-70.967926,2586.0823,90.7384,1285.2086,-17.85053,196.77599,56.0868,339.14212,-28.14674,208.77097,31.939964,87.33121,-18.206749,77.55882,24.628391,58.06779,-12.324173,90.78249,7.242791,91.097984,-13.414806,77.537415,12.030362,71.06832,-6.9814963,53.739048,8.262842,40.35644,-7.3742785,49.180283,7.1765428,102.607605,-2.7886858,85.224754,5.500691,119.22943,-1.5166007,88.7102,8.234604,149.3689,rock
0.26146293,0.08000484,0.18710725,0.0017753047,5701.246807391827,375416.1229517686,2399.0268083506007,22693.942532637815,2710.454275290186,342267.035298204,0.1286358173076923,0.0018910777075050848,123.046875,-91.60094,1178.9438,69.41693,921.8408,-11.557341,266.19458,46.090076,99.94265,-37.099724,71.21007,32.231037,70.49536,-13.981286,53.36126,24.18784,62.914173,-27.99121,56.660034,3.7338839,124.699936,-17.597195,101.08056,4.908926,42.97259,-13.014028,51.641384,5.1395807,68.11337,-9.656924,173.96263,23.562578,447.61905,19.93092,237.5118,20.54603,112.55305,-2.5031147,173.77803,0.19667687,223.11241,rock
0.2421822,0.07514522,0.18432775,0.0015813902,6004.864971454327,384129.0049716919,2426.532279780251,29308.47622382466,3152.0362769929766,330002.9843225503,0.17105994591346155,0.003988949660013414,123.046875,-85.46391,781.78784,48.777576,583.9649,-19.324667,366.73914,44.319138,182.13817,-39.25776,154.61082,36.428417,78.71617,-16.96529,87.00508,24.317276,117.68057,-20.596373,87.447136,14.429301,175.03198,-15.8383,63.51785,2.6028204,37.851486,-19.379162,38.097767,3.9288297,60.530514,-16.66705,48.98412,20.708553,102.125244,19.28509,124.85682,33.93182,107.752174,18.96303,274.30026,8.752263,192.26216,rock
